variety_name,week_number,cost,production,farm_name,cut
LEGE_MARRONE,85,0,0,LA GAITANA,
MOONLIGHT,85,0.1342201,0.1342201,LA GAITANA,
NEW_YORK,85,0,0,LA GAITANA,
NOVIA,85,0.224121094,0.224121094,LA GAITANA,
RANDAL,85,0,0,LA GAITANA,
RODAS,85,0.205095008,0.205095008,LA GAITANA,
HAWAI,85,0,0,LA GAITANA,
SORRISO,85,0,0,LA GAITANA,
TINGUA,85,0,0,LA GAITANA,
ZAFIRO,85,0.135,0.135,LA GAITANA,
ZENIT,85,0.166097561,0.166097561,LA GAITANA,
HERMES,85,0,0,LA GAITANA,
ZEPPELIN,85,0,0,LA GAITANA,
KINO,85,0.082114734,0.082114734,LA GAITANA,
VELVET,85,0,0,LA GAITANA,
TANGELO,85,0.135,0.135,LA GAITANA,
ORANGE_FLAME,85,0,0,LA GAITANA,
TRUENO,85,0,0,LA GAITANA,
AMBROSE,85,0,0,LA GAITANA,
ANDINO,85,0,0,LA GAITANA,
BOUZERON,85,0.097,0.097,LA GAITANA,
CAPRICHO,85,0,0,LA GAITANA,
CAROCHE,85,0,0,LA GAITANA,
CAROLINE,85,0,0,LA GAITANA,
DANDY,85,0.097,0.097,LA GAITANA,
DANIKO,85,0,0,LA GAITANA,
DILETTA_CREMA,85,0,0,LA GAITANA,
DON_PEDRO,85,0.066086957,0.066086957,LA GAITANA,
FAITH,85,0.12,0.12,LA GAITANA,
FARIETA,85,0.1023,0.1023,LA GAITANA,
FAUSTO,85,0.095,0.095,LA GAITANA,
FREDY,85,0.134669341,0.134669341,LA GAITANA,
GLADYS,85,0,0,LA GAITANA,
GOBI,85,0,0,LA GAITANA,
GOBLIN,85,0,0,LA GAITANA,
GOLEM,85,0.135,0.135,LA GAITANA,
HELIOS,85,0,0,LA GAITANA,
ISOLA,85,0,0,LA GAITANA,
KINO_SPORT,85,0,0,LA GAITANA,
KOMACHI,85,0.228271421,0.228271421,LA GAITANA,
LIGHT_STAR,85,0.071761833,0.071761833,LA GAITANA,
LIZZY,85,0.116,0.116,LA GAITANA,
MADELON,85,0.156,0.156,LA GAITANA,
MEGAN,85,0,0,LA GAITANA,
MELODIA,85,0,0,LA GAITANA,
MIZUKI,85,0.156,0.156,LA GAITANA,
MONTOYA,85,0.185,0.185,LA GAITANA,
PELAYO,85,0,0,LA GAITANA,
POLIMNIA,85,0.101029748,0.101029748,LA GAITANA,
SOLEX,85,0.107625103,0.107625103,LA GAITANA,
SUMATRA,85,0.135,0.135,LA GAITANA,
TENDERLY,85,0.1,0.1,LA GAITANA,
VORAGINE,85,0.162493976,0.162493976,LA GAITANA,
WALKER,85,0.145241509,0.145241509,LA GAITANA,
ZAPOTE,85,0,0,LA GAITANA,
ZURIGO,85,0.135533775,0.135533775,LA GAITANA,
ALI_BABA,86,0.116078665,0.116078665,LA GAITANA,
AMOROSA,86,0,0,LA GAITANA,
ANTIGUA,86,0.213809371,0.213809371,LA GAITANA,
ARMONIA,86,0,0,LA GAITANA,
BIZET,86,0,0,LA GAITANA,
CAROLINE_GOLD,86,0,0,LA GAITANA,
CHELO,86,0,0,LA GAITANA,
DILETTA,86,0.177165354,0.177165354,LA GAITANA,
DONCEL,86,0,0,LA GAITANA,
FARIDA,86,0.113081095,0.113081095,LA GAITANA,
EXTASIS,86,0,0,LA GAITANA,
FUENTE,86,0.077553454,0.077553454,LA GAITANA,
GRANSOLE,86,0,0,LA GAITANA,
IKEBANA,86,0,0,LA GAITANA,
ILUSION,86,0.243595041,0.243595041,LA GAITANA,
JOBIM,86,0,0,LA GAITANA,
NAUTILUS,86,0.312298467,0.312298467,LA GAITANA,
NEON,86,0,0,LA GAITANA,
LEGE_MARRONE,86,0,0,LA GAITANA,
MOONLIGHT,86,0.138455719,0.138455719,LA GAITANA,
NEW_YORK,86,0,0,LA GAITANA,
NOVIA,86,0.304980469,0.304980469,LA GAITANA,
RANDAL,86,0,0,LA GAITANA,
RODAS,86,0,0,LA GAITANA,
HAWAI,86,0,0,LA GAITANA,
SORRISO,86,0,0,LA GAITANA,
TINGUA,86,0,0,LA GAITANA,
ZAFIRO,86,0.161,0.161,LA GAITANA,
ZENIT,86,0.183658537,0.183658537,LA GAITANA,
HERMES,86,0,0,LA GAITANA,
ZEPPELIN,86,0,0,LA GAITANA,
KINO,86,0.07459478,0.07459478,LA GAITANA,
VELVET,86,0,0,LA GAITANA,
TANGELO,86,0.161,0.161,LA GAITANA,
ORANGE_FLAME,86,0,0,LA GAITANA,
TRUENO,86,0,0,LA GAITANA,
AMBROSE,86,0,0,LA GAITANA,
ANDINO,86,0,0,LA GAITANA,
BOUZERON,86,0.123,0.123,LA GAITANA,
CAPRICHO,86,0,0,LA GAITANA,
CAROCHE,86,0,0,LA GAITANA,
CAROLINE,86,0,0,LA GAITANA,
DANDY,86,0.107,0.107,LA GAITANA,
DANIKO,86,0,0,LA GAITANA,
DILETTA_CREMA,86,0,0,LA GAITANA,
DON_PEDRO,86,0.126188997,0.126188997,LA GAITANA,
FAITH,86,0.12,0.12,LA GAITANA,
FARIETA,86,0.10788,0.10788,LA GAITANA,
FAUSTO,86,0.091,0.091,LA GAITANA,
FREDY,86,0.152838505,0.152838505,LA GAITANA,
GLADYS,86,0,0,LA GAITANA,
GOBI,86,0,0,LA GAITANA,
GOBLIN,86,0,0,LA GAITANA,
GOLEM,86,0.161,0.161,LA GAITANA,
HELIOS,86,0,0,LA GAITANA,
ISOLA,86,0,0,LA GAITANA,
KINO_SPORT,86,0,0,LA GAITANA,
KOMACHI,86,0.199451524,0.199451524,LA GAITANA,
LIGHT_STAR,86,0.174449796,0.174449796,LA GAITANA,
LIZZY,86,0.131,0.131,LA GAITANA,
MADELON,86,0.1,0.1,LA GAITANA,
MEGAN,86,0,0,LA GAITANA,
MELODIA,86,0,0,LA GAITANA,
MIZUKI,86,0.108,0.108,LA GAITANA,
MONTOYA,86,0.133,0.133,LA GAITANA,
PELAYO,86,0,0,LA GAITANA,
POLIMNIA,86,0.05580028,0.05580028,LA GAITANA,
SOLEX,86,0.143358947,0.143358947,LA GAITANA,
SUMATRA,86,0.161,0.161,LA GAITANA,
TENDERLY,86,0.08,0.08,LA GAITANA,
VORAGINE,86,0.178226238,0.178226238,LA GAITANA,
WALKER,86,0.123692097,0.123692097,LA GAITANA,
ZAPOTE,86,0,0,LA GAITANA,
ZURIGO,86,0.099197541,0.099197541,LA GAITANA,
ALI_BABA,87,0.138866882,0.138866882,LA GAITANA,
AMOROSA,87,0,0,LA GAITANA,
ANTIGUA,87,0.130969372,0.130969372,LA GAITANA,
ARMONIA,87,0,0,LA GAITANA,
BIZET,87,0,0,LA GAITANA,
CAROLINE_GOLD,87,0,0,LA GAITANA,
CHELO,87,0,0,LA GAITANA,
DILETTA,87,0.147637795,0.147637795,LA GAITANA,
DONCEL,87,0,0,LA GAITANA,
FARIDA,87,0.117001784,0.117001784,LA GAITANA,
EXTASIS,87,0,0,LA GAITANA,
FUENTE,87,0.058618611,0.058618611,LA GAITANA,
GRANSOLE,87,0,0,LA GAITANA,
IKEBANA,87,0,0,LA GAITANA,
ILUSION,87,0.199896694,0.199896694,LA GAITANA,
JOBIM,87,0,0,LA GAITANA,
NAUTILUS,87,0.147301275,0.147301275,LA GAITANA,
NEON,87,0,0,LA GAITANA,
LEGE_MARRONE,87,0,0,LA GAITANA,
MOONLIGHT,87,0.147050653,0.147050653,LA GAITANA,
NEW_YORK,87,0,0,LA GAITANA,
NOVIA,87,0.222363281,0.222363281,LA GAITANA,
RANDAL,87,0,0,LA GAITANA,
RODAS,87,0,0,LA GAITANA,
HAWAI,87,0,0,LA GAITANA,
SORRISO,87,0,0,LA GAITANA,
TINGUA,87,0,0,LA GAITANA,
ZAFIRO,87,0.153,0.153,LA GAITANA,
ZENIT,87,0.211463415,0.211463415,LA GAITANA,
HERMES,87,0,0,LA GAITANA,
ZEPPELIN,87,0,0,LA GAITANA,
KINO,87,0.076236008,0.076236008,LA GAITANA,
VELVET,87,0,0,LA GAITANA,
TANGELO,87,0.153,0.153,LA GAITANA,
ORANGE_FLAME,87,0,0,LA GAITANA,
TRUENO,87,0,0,LA GAITANA,
AMBROSE,87,0,0,LA GAITANA,
ANDINO,87,0,0,LA GAITANA,
BOUZERON,87,0.107,0.107,LA GAITANA,
CAPRICHO,87,0,0,LA GAITANA,
CAROCHE,87,0,0,LA GAITANA,
CAROLINE,87,0,0,LA GAITANA,
DANDY,87,0.117,0.117,LA GAITANA,
DANIKO,87,0,0,LA GAITANA,
DILETTA_CREMA,87,0,0,LA GAITANA,
DON_PEDRO,87,0.058623188,0.058623188,LA GAITANA,
FAITH,87,0.1,0.1,LA GAITANA,
FARIETA,87,0.11439,0.11439,LA GAITANA,
FAUSTO,87,0.09,0.09,LA GAITANA,
FREDY,87,0.13633014,0.13633014,LA GAITANA,
GLADYS,87,0,0,LA GAITANA,
GOBI,87,0,0,LA GAITANA,
GOBLIN,87,0,0,LA GAITANA,
GOLEM,87,0.153,0.153,LA GAITANA,
HELIOS,87,0,0,LA GAITANA,
ISOLA,87,0,0,LA GAITANA,
KINO_SPORT,87,0,0,LA GAITANA,
KOMACHI,87,0.233869794,0.233869794,LA GAITANA,
LIGHT_STAR,87,0.131662935,0.131662935,LA GAITANA,
LIZZY,87,0.083,0.083,LA GAITANA,
MADELON,87,0.138,0.138,LA GAITANA,
MEGAN,87,0,0,LA GAITANA,
MELODIA,87,0,0,LA GAITANA,
MIZUKI,87,0.121,0.121,LA GAITANA,
MONTOYA,87,0.189,0.189,LA GAITANA,
PELAYO,87,0,0,LA GAITANA,
POLIMNIA,87,0.070779303,0.070779303,LA GAITANA,
SOLEX,87,0.093366648,0.093366648,LA GAITANA,
SUMATRA,87,0.153,0.153,LA GAITANA,
TENDERLY,87,0.12,0.12,LA GAITANA,
VORAGINE,87,0.199006693,0.199006693,LA GAITANA,
WALKER,87,0.128398374,0.128398374,LA GAITANA,
ZAPOTE,87,0,0,LA GAITANA,
ZURIGO,87,0.13960396,0.13960396,LA GAITANA,
ALI_BABA,88,0.125335354,0.125335354,LA GAITANA,
AMOROSA,88,0,0,LA GAITANA,
ANTIGUA,88,0.16076665,0.16076665,LA GAITANA,
ARMONIA,88,0,0,LA GAITANA,
BIZET,88,0,0,LA GAITANA,
CAROLINE_GOLD,88,0,0,LA GAITANA,
CHELO,88,0,0,LA GAITANA,
DILETTA,88,0.153543307,0.153543307,LA GAITANA,
DONCEL,88,0,0,LA GAITANA,
FARIDA,88,0.120607666,0.120607666,LA GAITANA,
EXTASIS,88,0,0,LA GAITANA,
FUENTE,88,0.065973529,0.065973529,LA GAITANA,
GRANSOLE,88,0,0,LA GAITANA,
IKEBANA,88,0,0,LA GAITANA,
ILUSION,88,0.20268595,0.20268595,LA GAITANA,
JOBIM,88,0,0,LA GAITANA,
NAUTILUS,88,0.866941272,0.866941272,LA GAITANA,
NEON,88,0,0,LA GAITANA,
LEGE_MARRONE,88,0,0,LA GAITANA,
MOONLIGHT,88,0.131935046,0.131935046,LA GAITANA,
NEW_YORK,88,0,0,LA GAITANA,
NOVIA,88,0.222363281,0.222363281,LA GAITANA,
RANDAL,88,0,0,LA GAITANA,
RODAS,88,0,0,LA GAITANA,
HAWAI,88,0,0,LA GAITANA,
SORRISO,88,0,0,LA GAITANA,
TINGUA,88,0,0,LA GAITANA,
ZAFIRO,88,0.132,0.132,LA GAITANA,
ZENIT,88,0.163902439,0.163902439,LA GAITANA,
HERMES,88,0,0,LA GAITANA,
ZEPPELIN,88,0,0,LA GAITANA,
KINO,88,0.111561657,0.111561657,LA GAITANA,
VELVET,88,0,0,LA GAITANA,
TANGELO,88,0.132,0.132,LA GAITANA,
ORANGE_FLAME,88,0,0,LA GAITANA,
TRUENO,88,0,0,LA GAITANA,
AMBROSE,88,0,0,LA GAITANA,
ANDINO,88,0,0,LA GAITANA,
BOUZERON,88,0.087,0.087,LA GAITANA,
CAPRICHO,88,0,0,LA GAITANA,
CAROCHE,88,0,0,LA GAITANA,
CAROLINE,88,0,0,LA GAITANA,
DANDY,88,0.134,0.134,LA GAITANA,
DANIKO,88,0,0,LA GAITANA,
DILETTA_CREMA,88,0,0,LA GAITANA,
DON_PEDRO,88,0.246770186,0.246770186,LA GAITANA,
FAITH,88,0.1,0.1,LA GAITANA,
FARIETA,88,0.15438,0.15438,LA GAITANA,
FAUSTO,88,0.089,0.089,LA GAITANA,
FREDY,88,0.130973181,0.130973181,LA GAITANA,
GLADYS,88,0,0,LA GAITANA,
GOBI,88,0,0,LA GAITANA,
GOBLIN,88,0,0,LA GAITANA,
GOLEM,88,0.132,0.132,LA GAITANA,
HELIOS,88,0,0,LA GAITANA,
ISOLA,88,0,0,LA GAITANA,
KINO_SPORT,88,0,0,LA GAITANA,
KOMACHI,88,0.21182485,0.21182485,LA GAITANA,
LIGHT_STAR,88,0.163612702,0.163612702,LA GAITANA,
LIZZY,88,0.09,0.09,LA GAITANA,
MADELON,88,0.137,0.137,LA GAITANA,
MEGAN,88,0,0,LA GAITANA,
MELODIA,88,0,0,LA GAITANA,
MIZUKI,88,0.131,0.131,LA GAITANA,
MONTOYA,88,0.223,0.223,LA GAITANA,
PELAYO,88,0,0,LA GAITANA,
POLIMNIA,88,0.141678129,0.141678129,LA GAITANA,
SOLEX,88,0.100489458,0.100489458,LA GAITANA,
SUMATRA,88,0.132,0.132,LA GAITANA,
TENDERLY,88,0.15,0.15,LA GAITANA,
VORAGINE,88,0.197294511,0.197294511,LA GAITANA,
WALKER,88,0.192985805,0.192985805,LA GAITANA,
ZAPOTE,88,0,0,LA GAITANA,
ZURIGO,88,0.194059406,0.194059406,LA GAITANA,
ALI_BABA,89,0.134807629,0.134807629,LA GAITANA,
AMOROSA,89,0,0,LA GAITANA,
ANTIGUA,89,0.135341811,0.135341811,LA GAITANA,
ARMONIA,89,0,0,LA GAITANA,
BIZET,89,0,0,LA GAITANA,
CAROLINE_GOLD,89,0,0,LA GAITANA,
CHELO,89,0,0,LA GAITANA,
DILETTA,89,0.114173228,0.114173228,LA GAITANA,
DONCEL,89,0,0,LA GAITANA,
FARIDA,89,0.118991273,0.118991273,LA GAITANA,
EXTASIS,89,0,0,LA GAITANA,
FUENTE,89,0.1143,0.1143,LA GAITANA,
GRANSOLE,89,0,0,LA GAITANA,
IKEBANA,89,0,0,LA GAITANA,
ILUSION,89,0.320764463,0.320764463,LA GAITANA,
JOBIM,89,0,0,LA GAITANA,
NAUTILUS,89,0.153128836,0.153128836,LA GAITANA,
NEON,89,0,0,LA GAITANA,
LEGE_MARRONE,89,0,0,LA GAITANA,
MOONLIGHT,89,0.109097544,0.109097544,LA GAITANA,
NEW_YORK,89,0,0,LA GAITANA,
NOVIA,89,0.21796875,0.21796875,LA GAITANA,
RANDAL,89,0,0,LA GAITANA,
RODAS,89,0,0,LA GAITANA,
HAWAI,89,0,0,LA GAITANA,
SORRISO,89,0,0,LA GAITANA,
TINGUA,89,0,0,LA GAITANA,
ZAFIRO,89,0.102,0.102,LA GAITANA,
ZENIT,89,0.145609756,0.145609756,LA GAITANA,
HERMES,89,0,0,LA GAITANA,
ZEPPELIN,89,0,0,LA GAITANA,
KINO,89,0.108748767,0.108748767,LA GAITANA,
VELVET,89,0,0,LA GAITANA,
TANGELO,89,0.102,0.102,LA GAITANA,
ORANGE_FLAME,89,0,0,LA GAITANA,
TRUENO,89,0,0,LA GAITANA,
AMBROSE,89,0,0,LA GAITANA,
ANDINO,89,0,0,LA GAITANA,
BOUZERON,89,0.079,0.079,LA GAITANA,
CAPRICHO,89,0,0,LA GAITANA,
CAROCHE,89,0,0,LA GAITANA,
CAROLINE,89,0,0,LA GAITANA,
DANDY,89,0.127,0.127,LA GAITANA,
DANIKO,89,0,0,LA GAITANA,
DILETTA_CREMA,89,0,0,LA GAITANA,
DON_PEDRO,89,0.103700089,0.103700089,LA GAITANA,
FAITH,89,0.06,0.06,LA GAITANA,
FARIETA,89,0.11067,0.11067,LA GAITANA,
FAUSTO,89,0.091,0.091,LA GAITANA,
FREDY,89,0.15843773,0.15843773,LA GAITANA,
GLADYS,89,0,0,LA GAITANA,
GOBI,89,0,0,LA GAITANA,
GOBLIN,89,0,0,LA GAITANA,
GOLEM,89,0.102,0.102,LA GAITANA,
HELIOS,89,0,0,LA GAITANA,
ISOLA,89,0,0,LA GAITANA,
KINO_SPORT,89,0,0,LA GAITANA,
KOMACHI,89,0.198695082,0.198695082,LA GAITANA,
LIGHT_STAR,89,0.138583182,0.138583182,LA GAITANA,
LIZZY,89,0.135,0.135,LA GAITANA,
MADELON,89,0.133,0.133,LA GAITANA,
MEGAN,89,0,0,LA GAITANA,
MELODIA,89,0,0,LA GAITANA,
MIZUKI,89,0.129,0.129,LA GAITANA,
MONTOYA,89,0.203,0.203,LA GAITANA,
PELAYO,89,0,0,LA GAITANA,
POLIMNIA,89,0.049242968,0.049242968,LA GAITANA,
SOLEX,89,0.081325301,0.081325301,LA GAITANA,
SUMATRA,89,0.102,0.102,LA GAITANA,
TENDERLY,89,0.08,0.08,LA GAITANA,
VORAGINE,89,0.15357162,0.15357162,LA GAITANA,
WALKER,89,0.144890083,0.144890083,LA GAITANA,
ZAPOTE,89,0,0,LA GAITANA,
ZURIGO,89,0.252475248,0.252475248,LA GAITANA,
ALI_BABA,90,0.125160794,0.125160794,LA GAITANA,4
AMOROSA,90,0,0,LA GAITANA,4
ANTIGUA,90,0.126586337,0.126586337,LA GAITANA,4
ARMONIA,90,0,0,LA GAITANA,4
BIZET,90,0,0,LA GAITANA,4
CAROLINE_GOLD,90,0,0,LA GAITANA,4
CHELO,90,0,0,LA GAITANA,4
DILETTA,90,0.114173228,0.114173228,LA GAITANA,4
DONCEL,90,0,0,LA GAITANA,4
FARIDA,90,0.114201181,0.114201181,LA GAITANA,4
EXTASIS,90,0,0,LA GAITANA,4
FUENTE,90,0.09,0.09,LA GAITANA,4
GRANSOLE,90,0,0,LA GAITANA,4
IKEBANA,90,0,0,LA GAITANA,4
ILUSION,90,0.207334711,0.207334711,LA GAITANA,4
JOBIM,90,0,0,LA GAITANA,4
NAUTILUS,90,0.176855146,0.176855146,LA GAITANA,4
NEON,90,0,0,LA GAITANA,4
LEGE_MARRONE,90,0,0,LA GAITANA,4
MOONLIGHT,90,0.114236316,0.114236316,LA GAITANA,4
NEW_YORK,90,0,0,LA GAITANA,4
NOVIA,90,0.18,0.18,LA GAITANA,4
RANDAL,90,0,0,LA GAITANA,4
RODAS,90,0,0,LA GAITANA,4
HAWAI,90,0,0,LA GAITANA,4
SORRISO,90,0,0,LA GAITANA,4
TINGUA,90,0,0,LA GAITANA,4
ZAFIRO,90,0.12,0.12,LA GAITANA,4
ZENIT,90,0.116341463,0.116341463,LA GAITANA,4
HERMES,90,0,0,LA GAITANA,4
ZEPPELIN,90,0,0,LA GAITANA,4
KINO,90,0.088887993,0.088887993,LA GAITANA,4
VELVET,90,0,0,LA GAITANA,4
TANGELO,90,0.12,0.12,LA GAITANA,4
ORANGE_FLAME,90,0,0,LA GAITANA,4
TRUENO,90,0,0,LA GAITANA,4
AMBROSE,90,0,0,LA GAITANA,4
ANDINO,90,0,0,LA GAITANA,4
BOUZERON,90,0.1,0.1,LA GAITANA,4
CAPRICHO,90,0,0,LA GAITANA,4
CAROCHE,90,0,0,LA GAITANA,4
CAROLINE,90,0,0,LA GAITANA,4
DANDY,90,0.13,0.13,LA GAITANA,4
DANIKO,90,0,0,LA GAITANA,4
DILETTA_CREMA,90,0,0,LA GAITANA,4
DON_PEDRO,90,0.122867347,0.122867347,LA GAITANA,4
FAITH,90,0.06,0.06,LA GAITANA,4
FARIETA,90,0.10974,0.10974,LA GAITANA,4
FAUSTO,90,0.09,0.09,LA GAITANA,4
FREDY,90,0.121591746,0.121591746,LA GAITANA,4
GLADYS,90,0,0,LA GAITANA,4
GOBI,90,0,0,LA GAITANA,4
GOBLIN,90,0,0,LA GAITANA,4
GOLEM,90,0.12,0.12,LA GAITANA,4
HELIOS,90,0,0,LA GAITANA,4
ISOLA,90,0,0,LA GAITANA,4
KINO_SPORT,90,0,0,LA GAITANA,4
KOMACHI,90,0.167508491,0.167508491,LA GAITANA,4
LIGHT_STAR,90,0.143867673,0.143867673,LA GAITANA,4
LIZZY,90,0.089,0.089,LA GAITANA,4
MADELON,90,0.127,0.127,LA GAITANA,4
MEGAN,90,0,0,LA GAITANA,4
MELODIA,90,0,0,LA GAITANA,4
MIZUKI,90,0.122,0.122,LA GAITANA,4
MONTOYA,90,0.229,0.229,LA GAITANA,4
PELAYO,90,0,0,LA GAITANA,4
POLIMNIA,90,0.079578075,0.079578075,LA GAITANA,4
SOLEX,90,0.088554217,0.088554217,LA GAITANA,4
SUMATRA,90,0.12,0.12,LA GAITANA,4
TENDERLY,90,0.14,0.14,LA GAITANA,4
VORAGINE,90,0.116900937,0.116900937,LA GAITANA,4
WALKER,90,0.258939141,0.258939141,LA GAITANA,4
ZAPOTE,90,0,0,LA GAITANA,4
ZURIGO,90,0.204950495,0.204950495,LA GAITANA,4
ALI_BABA,91,0,0,LA GAITANA,
AMOROSA,91,0,0,LA GAITANA,
ANTIGUA,91,0,0,LA GAITANA,
ARMONIA,91,0,0,LA GAITANA,
BIZET,91,0,0,LA GAITANA,
CAROLINE_GOLD,91,0,0,LA GAITANA,
CHELO,91,0,0,LA GAITANA,
DILETTA,91,0,0,LA GAITANA,
DONCEL,91,0,0,LA GAITANA,
FARIDA,91,0,0,LA GAITANA,
EXTASIS,91,0,0,LA GAITANA,
FUENTE,91,0,0,LA GAITANA,
GRANSOLE,91,0,0,LA GAITANA,
IKEBANA,91,0,0,LA GAITANA,
ILUSION,91,0,0,LA GAITANA,
JOBIM,91,0,0,LA GAITANA,
NAUTILUS,91,0,0,LA GAITANA,
NEON,91,0,0,LA GAITANA,
LEGE_MARRONE,91,0,0,LA GAITANA,
MOONLIGHT,91,0,0,LA GAITANA,
NEW_YORK,91,0,0,LA GAITANA,
NOVIA,91,0,0,LA GAITANA,
RANDAL,91,0,0,LA GAITANA,
RODAS,91,0,0,LA GAITANA,
HAWAI,91,0,0,LA GAITANA,
SORRISO,91,0,0,LA GAITANA,
TINGUA,91,0,0,LA GAITANA,
ZAFIRO,91,0,0,LA GAITANA,
ZENIT,91,0,0,LA GAITANA,
HERMES,91,0,0,LA GAITANA,
ZEPPELIN,91,0,0,LA GAITANA,
KINO,91,0,0,LA GAITANA,
VELVET,91,0,0,LA GAITANA,
TANGELO,91,0,0,LA GAITANA,
ORANGE_FLAME,91,0,0,LA GAITANA,
TRUENO,91,0,0,LA GAITANA,
AMBROSE,91,0,0,LA GAITANA,
ANDINO,91,0,0,LA GAITANA,
BOUZERON,91,0,0,LA GAITANA,
CAPRICHO,91,0,0,LA GAITANA,
CAROCHE,91,0,0,LA GAITANA,
CAROLINE,91,0,0,LA GAITANA,
DANDY,91,0,0,LA GAITANA,
DANIKO,91,0,0,LA GAITANA,
DILETTA_CREMA,91,0,0,LA GAITANA,
DON_PEDRO,91,0,0,LA GAITANA,
FAITH,91,0,0,LA GAITANA,
FARIETA,91,0,0,LA GAITANA,
FAUSTO,91,0,0,LA GAITANA,
FREDY,91,0,0,LA GAITANA,
GLADYS,91,0,0,LA GAITANA,
GOBI,91,0,0,LA GAITANA,
GOBLIN,91,0,0,LA GAITANA,
GOLEM,91,0,0,LA GAITANA,
HELIOS,91,0,0,LA GAITANA,
ISOLA,91,0,0,LA GAITANA,
KINO_SPORT,91,0,0,LA GAITANA,
KOMACHI,91,0,0,LA GAITANA,
LIGHT_STAR,91,0,0,LA GAITANA,
LIZZY,91,0,0,LA GAITANA,
MADELON,91,0,0,LA GAITANA,
MEGAN,91,0,0,LA GAITANA,
MELODIA,91,0,0,LA GAITANA,
MIZUKI,91,0,0,LA GAITANA,
MONTOYA,91,0,0,LA GAITANA,
PELAYO,91,0,0,LA GAITANA,
POLIMNIA,91,0,0,LA GAITANA,
SOLEX,91,0,0,LA GAITANA,
SUMATRA,91,0,0,LA GAITANA,
TENDERLY,91,0,0,LA GAITANA,
VORAGINE,91,0,0,LA GAITANA,
WALKER,91,0,0,LA GAITANA,
ZAPOTE,91,0,0,LA GAITANA,
ZURIGO,91,0,0,LA GAITANA,
ALI_BABA,92,0,0,LA GAITANA,
AMOROSA,92,0,0,LA GAITANA,
ANTIGUA,92,0,0,LA GAITANA,
ARMONIA,92,0,0,LA GAITANA,
BIZET,92,0,0,LA GAITANA,
CAROLINE_GOLD,92,0,0,LA GAITANA,
CHELO,92,0,0,LA GAITANA,
DILETTA,92,0,0,LA GAITANA,
DONCEL,92,0,0,LA GAITANA,
FARIDA,92,0,0,LA GAITANA,
EXTASIS,92,0,0,LA GAITANA,
FUENTE,92,0,0,LA GAITANA,
GRANSOLE,92,0,0,LA GAITANA,
IKEBANA,92,0,0,LA GAITANA,
ILUSION,92,0,0,LA GAITANA,
JOBIM,92,0,0,LA GAITANA,
NAUTILUS,92,0,0,LA GAITANA,
NEON,92,0,0,LA GAITANA,
LEGE_MARRONE,92,0,0,LA GAITANA,
MOONLIGHT,92,0,0,LA GAITANA,
NEW_YORK,92,0,0,LA GAITANA,
NOVIA,92,0,0,LA GAITANA,
RANDAL,92,0,0,LA GAITANA,
RODAS,92,0,0,LA GAITANA,
HAWAI,92,0,0,LA GAITANA,
SORRISO,92,0,0,LA GAITANA,
TINGUA,92,0,0,LA GAITANA,
ZAFIRO,92,0,0,LA GAITANA,
ZENIT,92,0,0,LA GAITANA,
HERMES,92,0,0,LA GAITANA,
ZEPPELIN,92,0,0,LA GAITANA,
KINO,92,0,0,LA GAITANA,
VELVET,92,0,0,LA GAITANA,
TANGELO,92,0,0,LA GAITANA,
ORANGE_FLAME,92,0,0,LA GAITANA,
TRUENO,92,0,0,LA GAITANA,
AMBROSE,92,0,0,LA GAITANA,
ANDINO,92,0,0,LA GAITANA,
BOUZERON,92,0,0,LA GAITANA,
CAPRICHO,92,0,0,LA GAITANA,
CAROCHE,92,0,0,LA GAITANA,
CAROLINE,92,0,0,LA GAITANA,
DANDY,92,0,0,LA GAITANA,
DANIKO,92,0,0,LA GAITANA,
DILETTA_CREMA,92,0,0,LA GAITANA,
DON_PEDRO,92,0,0,LA GAITANA,
FAITH,92,0,0,LA GAITANA,
FARIETA,92,0,0,LA GAITANA,
FAUSTO,92,0,0,LA GAITANA,
FREDY,92,0,0,LA GAITANA,
GLADYS,92,0,0,LA GAITANA,
GOBI,92,0,0,LA GAITANA,
GOBLIN,92,0,0,LA GAITANA,
GOLEM,92,0,0,LA GAITANA,
HELIOS,92,0,0,LA GAITANA,
ISOLA,92,0,0,LA GAITANA,
KINO_SPORT,92,0,0,LA GAITANA,
KOMACHI,92,0,0,LA GAITANA,
LIGHT_STAR,92,0,0,LA GAITANA,
LIZZY,92,0,0,LA GAITANA,
MADELON,92,0,0,LA GAITANA,
MEGAN,92,0,0,LA GAITANA,
MELODIA,92,0,0,LA GAITANA,
MIZUKI,92,0,0,LA GAITANA,
MONTOYA,92,0,0,LA GAITANA,
PELAYO,92,0,0,LA GAITANA,
POLIMNIA,92,0,0,LA GAITANA,
SOLEX,92,0,0,LA GAITANA,
SUMATRA,92,0,0,LA GAITANA,
TENDERLY,92,0,0,LA GAITANA,
VORAGINE,92,0,0,LA GAITANA,
WALKER,92,0,0,LA GAITANA,
ZAPOTE,92,0,0,LA GAITANA,
ZURIGO,92,0,0,LA GAITANA,
ALI_BABA,93,0,0,LA GAITANA,
AMOROSA,93,0,0,LA GAITANA,
ANTIGUA,93,0,0,LA GAITANA,
ARMONIA,93,0,0,LA GAITANA,
BIZET,93,0,0,LA GAITANA,
CAROLINE_GOLD,93,0,0,LA GAITANA,
CHELO,93,0,0,LA GAITANA,
